Dates;RH1;RH2;RH3;T;Label
22/02/2019 09:50;95.3;81.177;71.9;5.915;96.3
22/02/2019 10:00;92.8;73.732;68.2;7.272;81.0
22/02/2019 10:10;83.8;66.662;65.2;8.56;69.06
22/02/2019 10:20;76.5;58.161;59.8;9.76;63.4
22/02/2019 10:30;70.2;50.448;58.3;9.82;58.09
22/02/2019 10:40;66.5;49.279;54.9;10.47;55.7
22/02/2019 10:50;62.3;49.223;51.2;11.29;51.08
22/02/2019 11:00;55.7;46.616;48.2;12.16;49.18
22/02/2019 11:10;50.5;43.088;45.1;13.28;45.95
22/02/2019 11:20;48.4;40.175;43.3;13.83;43.42
22/02/2019 11:30;45.5;36.995;41.4;13.99;41.14
22/02/2019 11:40;41.1;35.76;36.2;14.8;36.12
22/02/2019 11:50;35.0;35.14;33.1;15.68;34.11
22/02/2019 12:00;31.5;33.7456;31.2;16.01;30.31
22/02/2019 12:10;32.1;31.2322;31.4;16.59;30.72
22/02/2019 12:20;32.1;29.18;30.1;17.54;27.45
22/02/2019 12:30;29.7;27.4612;29.7;17.65;26.43
22/02/2019 12:40;29.9;25.2888;31.4;18.02;26.8
22/02/2019 12:50;30.0;23.8778;33.6;18.0;32.26
22/02/2019 13:00;30.3;22.9744;32.4;17.96;31.58
22/02/2019 13:10;29.9;25.575;30.9;18.24;30.3
22/02/2019 13:20;29.0;27.9686;29.3;18.11;29.5
22/02/2019 13:30;26.6;27.4271;27.5;18.39;27.89
22/02/2019 13:40;26.9;26.5256;27.4;18.61;26.3
22/02/2019 13:50;26.3;25.2433;26.4;18.88;24.56
22/02/2019 14:00;25.3;24.22;26.0;18.82;25.2
22/02/2019 14:10;24.6;21.3212;25.8;19.05;26.02
22/02/2019 14:20;23.7;20.9588;25.6;18.85;24.52
22/02/2019 14:30;24.2;21.9022;27.4;19.14;26.85
22/02/2019 14:40;24.9;22.8078;27.8;18.87;27.67
22/02/2019 14:50;24.7;24.1175;27.3;18.79;28.12
22/02/2019 15:00;25.3;23.2413;27.2;19.09;27.29
22/02/2019 15:10;24.4;24.401;27.0;18.76;26.94
22/02/2019 15:20;24.6;24.86;28.2;19.0;27.71
22/02/2019 15:30;25.1;26.056;28.9;19.3;29.03
22/02/2019 15:40;26.3;27.356;29.5556;18.5;29.73
22/02/2019 15:50;26.7;28.564;30.375;18.67;28.05
22/02/2019 16:00;27.1;27.95;31.8889;18.61;28.81
22/02/2019 16:10;28.1;27.051;32.6;18.41;29.8
22/02/2019 16:20;30.2;27.35;35.2;18.2;30.09
22/02/2019 16:30;31.0;30.832;38.3;17.24;32.83
22/02/2019 16:40;32.8889;35.659;40.7;15.57;38.49
22/02/2019 16:50;37.7;38.709;46.8;12.83;48.74
22/02/2019 17:00;42.3;42.812;52.6;11.82;52.85
22/02/2019 17:10;46.5;45.948;55.6;9.91;59.7
22/02/2019 17:20;49.2;45.267;56.7;9.66;60.77
22/02/2019 17:30;50.8;47.551;57.8;9.88;58.92
22/02/2019 17:40;52.1;50.086;59.2;9.64;59.23
22/02/2019 17:50;54.7;52.465;61.7;8.44;63.11
22/02/2019 18:00;57.6;55.729;62.3;8.15;63.96
22/02/2019 18:10;58.3;57.118;65.6;7.527;65.55
22/02/2019 18:20;59.4;57.792;65.0;7.353;64.27
22/02/2019 18:30;61.8;59.444;65.2;7.389;63.62
22/02/2019 18:40;63.1;61.266;66.5;6.947;65.19
22/02/2019 18:50;64.3;63.303;70.1;6.378;67.32
22/02/2019 19:00;65.4;64.905;70.0;6.054;67.88
22/02/2019 19:10;67.4;67.11;69.5556;5.774;68.65
22/02/2019 19:20;68.9;67.569;70.3;5.553;69.16
22/02/2019 19:30;70.0;69.265;72.9;5.429;70.74
22/02/2019 19:40;71.6;68.616;72.1;5.553;68.54
22/02/2019 19:50;72.0;70.205;72.3;4.894;72.96
22/02/2019 20:00;72.8;71.142;74.3;4.66;73.48
22/02/2019 20:10;74.3;70.885;77.3;3.735;75.28
22/02/2019 20:20;75.5556;71.305;78.6;3.222;78.67
22/02/2019 20:30;76.6667;72.255;79.1;2.926;79.43
22/02/2019 20:40;77.8889;73.506;80.8;2.976;79.63
22/02/2019 20:50;78.0;74.016;81.75;3.007;78.32
22/02/2019 21:00;78.7778;73.856;81.3333;2.977;78.59
22/02/2019 21:10;80.125;74.116;81.7;2.492;80.2
22/02/2019 21:20;80.1;75.178;82.2;2.413;80.1
22/02/2019 21:30;80.2222;76.885;82.8;2.078;80.3
22/02/2019 21:40;81.0;76.875;82.8;1.909;81.1
22/02/2019 21:50;82.0;78.108;83.9;1.595;81.7
22/02/2019 22:00;82.3333;78.495;84.0;1.524;83.5
22/02/2019 22:10;82.7;80.437;84.2;1.266;83.2
22/02/2019 22:20;83.0;81.744;84.9;1.343;83.5
22/02/2019 22:30;83.1;81.496;85.8;1.229;83.6
22/02/2019 22:40;83.4;81.329;85.8;1.241;84.4
22/02/2019 22:50;84.0;81.732;86.9;0.833;84.5
22/02/2019 23:00;84.6667;83.699;87.7;0.74;85.2
22/02/2019 23:10;85.0;83.222;87.6;0.624;84.9
22/02/2019 23:20;86.0;83.148;88.3;0.37;85.9
22/02/2019 23:30;86.0;85.801;88.3;-0.008;85.9
22/02/2019 23:40;85.8;84.718;88.5;-0.225;87.2
22/02/2019 23:50;86.375;84.455;88.8;-0.253;87.7
23/02/2019 00:00;87.0;84.545;90.0;-0.366;87.4
23/02/2019 00:10;86.7778;86.386;89.1;-0.155;86.9
23/02/2019 00:20;85.8889;86.043;89.6;-0.383;86.6
23/02/2019 00:30;85.75;86.887;89.0;-0.244;86.8
23/02/2019 00:40;87.0;87.378;89.0;-0.428;86.4
23/02/2019 00:50;87.5556;86.189;89.3;-0.591;86.7
23/02/2019 01:00;88.0;86.573;90.4;-0.487;86.8
23/02/2019 01:10;88.6667;87.629;90.0;-0.481;87.5
23/02/2019 01:20;89.0;86.771;90.7;-0.526;87.0
23/02/2019 01:30;89.2;87.192;91.0;-0.89;86.9
23/02/2019 01:40;89.1;87.278;90.7;-1.054;87.6
23/02/2019 01:50;89.8;87.103;91.0;-0.978;88.5
23/02/2019 02:00;90.2;87.462;91.0;-1.042;88.2
23/02/2019 02:10;90.9;87.899;90.4;-1.11;88.3
23/02/2019 02:20;90.6;88.293;90.6;-1.243;88.0
23/02/2019 02:30;91.4;87.839;90.9;-1.209;87.9
23/02/2019 02:40;91.0;87.685;90.0;-1.313;88.1
23/02/2019 02:50;91.0;88.103;90.1;-1.236;88.3
23/02/2019 03:00;92.0;88.595;91.1;-1.321;88.3
23/02/2019 03:10;92.3;88.631;91.0;-1.468;88.0
23/02/2019 03:20;93.0;89.391;91.7;-1.589;88.2
23/02/2019 03:30;93.0;89.147;91.5;-1.566;88.3
23/02/2019 03:40;93.7;89.4911;91.6;-1.487;88.5
23/02/2019 03:50;94.0;89.325;91.7;-1.646;88.6
23/02/2019 04:00;94.0;88.315;92.1;-1.612;88.6
23/02/2019 04:10;94.0;88.4633;92.3;-1.595;88.8
23/02/2019 04:20;94.0;89.5367;93.2;-1.727;88.8
23/02/2019 04:30;94.0;90.201;94.0;-1.897;88.8
23/02/2019 04:40;95.0;90.335;94.0;-2.193;89.2
23/02/2019 04:50;95.0;91.046;93.3;-2.323;89.6
23/02/2019 05:00;95.0;91.072;92.8;-2.442;90.0
23/02/2019 05:10;95.0;90.373;93.3;-2.677;90.2
23/02/2019 05:20;95.0;91.304;93.6;-2.777;90.4
23/02/2019 05:30;95.0;91.058;93.5;-2.709;90.8
23/02/2019 05:40;95.7;90.293;93.0;-2.627;91.2
23/02/2019 05:50;96.0;90.533;93.1;-2.438;91.2
23/02/2019 06:00;96.0;89.929;93.4;-2.599;91.0
23/02/2019 06:10;96.0;91.02;93.8;-2.664;91.1
23/02/2019 06:20;96.0;91.2887;93.4;-2.692;91.1
23/02/2019 06:30;96.0;91.1;93.6;-2.556;91.4
23/02/2019 06:40;96.0;90.5611;93.7;-2.432;91.2
23/02/2019 06:50;96.0;91.309;95.2;-2.528;91.2
23/02/2019 07:00;96.9;91.469;95.6;-1.597;91.6
23/02/2019 07:10;97.0;91.369;95.0;-1.357;90.7
23/02/2019 07:20;97.0;91.713;94.5;-0.422;89.5
23/02/2019 07:30;97.0;91.896;92.125;0.378;86.3
23/02/2019 07:40;97.0;92.309;89.7778;1.192;83.0
23/02/2019 07:50;96.5;93.159;88.2857;2.594;78.97
23/02/2019 08:00;95.6;91.189;85.5;4.225;74.22
23/02/2019 08:10;94.1;83.694;81.0;5.448;69.0
23/02/2019 08:20;87.3;80.541;79.4;5.952;67.95
23/02/2019 08:30;82.0;74.211;80.1;6.647;68.24
23/02/2019 08:40;76.4;69.899;73.8;7.296;64.59
23/02/2019 08:50;71.5;64.621;65.6;8.11;59.84
23/02/2019 09:00;68.4;60.498;61.1;8.76;56.94
23/02/2019 09:10;63.5;56.004;58.4;9.31;55.47
23/02/2019 09:20;60.9;53.713;57.1;10.38;52.65
23/02/2019 09:30;58.8;50.411;53.2;10.94;50.52
23/02/2019 09:40;55.7;48.205;50.1;11.89;47.83
23/02/2019 09:50;51.6;46.921;48.0;12.82;45.37
23/02/2019 10:00;49.5;45.355;46.0;12.71;45.14
23/02/2019 10:10;47.5;42.416;45.4;13.72;44.0
23/02/2019 10:20;44.8;39.67;42.8;13.7;42.61
23/02/2019 10:30;43.9;39.065;41.4;14.48;42.93
23/02/2019 10:40;41.5;37.783;40.5;15.23;41.09
23/02/2019 10:50;39.3;36.296;39.2;16.56;36.4
23/02/2019 11:00;36.7;30.448;38.5;17.16;35.88
23/02/2019 11:10;35.5556;28.024;36.6;17.46;35.22
23/02/2019 11:20;34.25;26.283;35.9;18.52;31.84
23/02/2019 11:30;33.9;26.084;36.4;19.29;27.46
23/02/2019 11:40;32.3;25.99;35.5;19.49;28.04
23/02/2019 11:50;27.1;26.033;33.9;19.5;27.41
23/02/2019 12:00;25.6;26.269;30.2;19.61;27.77
23/02/2019 12:10;25.0;26.554;26.4;19.61;27.82
23/02/2019 12:20;25.5;27.3286;27.2;19.29;29.43
23/02/2019 12:30;26.5;28.455;27.4;19.84;30.37
23/02/2019 12:40;26.7;29.5212;27.9;19.11;31.16
23/02/2019 12:50;27.5;30.897;29.2;19.27;32.44
23/02/2019 13:00;29.5556;32.884;30.3;19.34;34.22
23/02/2019 13:10;30.875;33.96;31.8;18.77;36.94
23/02/2019 13:20;32.1;34.792;33.9;18.7;37.38
23/02/2019 13:30;33.3;35.664;35.3;18.63;37.88
23/02/2019 13:40;34.5;37.317;36.3;18.36;39.46
23/02/2019 13:50;35.4;39.049;38.3333;18.09;41.06
23/02/2019 14:00;36.8;40.501;39.1111;18.04;42.36
23/02/2019 14:10;39.0;40.834;40.5;17.63;43.93
23/02/2019 14:20;39.1;41.677;41.6;17.52;44.59
23/02/2019 14:30;41.0;43.194;42.7;17.29;46.32
23/02/2019 14:40;42.2;44.587;43.9;17.01;47.32
23/02/2019 14:50;44.5;47.334;45.7;16.94;49.42
23/02/2019 15:00;46.8;49.148;46.9;16.82;51.84
23/02/2019 15:10;49.7;51.693;49.6;16.37;54.69
23/02/2019 15:20;52.5;53.156;52.5;16.11;55.46
23/02/2019 15:30;54.3;55.551;54.9;15.36;57.83
23/02/2019 15:40;56.5;55.943;56.7;15.18;58.71
23/02/2019 15:50;57.6;56.704;58.6;14.87;58.98
23/02/2019 16:00;58.5;57.29;59.2;14.57;60.01
23/02/2019 16:10;60.5;59.746;60.4;14.14;62.16
23/02/2019 16:20;62.4;61.578;62.1;13.7;63.7
23/02/2019 16:30;64.4;63.209;64.4;13.21;65.4
23/02/2019 16:40;66.0;64.606;65.8;12.82;67.05
23/02/2019 16:50;67.7;66.132;67.9;12.29;68.53
23/02/2019 17:00;69.4;68.061;69.5;11.74;69.99
23/02/2019 17:10;70.6;68.835;70.9;11.42;70.29
23/02/2019 17:20;71.6;69.392;71.8;10.95;71.25
23/02/2019 17:30;72.0;70.014;72.8;10.7;71.92
23/02/2019 17:40;72.8;70.812;73.9;10.28;71.96
23/02/2019 17:50;73.0;71.681;74.0;9.9;72.44
23/02/2019 18:00;73.9;72.347;74.5;9.62;73.72
23/02/2019 18:10;74.8;72.98;75.4;9.39;74.5
23/02/2019 18:20;75.6;73.611;76.0;9.01;75.37
23/02/2019 18:30;76.0;74.214;76.7;9.12;74.84
23/02/2019 18:40;77.0;74.642;77.5;8.59;76.0
23/02/2019 18:50;78.0;75.483;78.0;8.59;77.16
23/02/2019 19:00;78.6667;76.102;78.9;8.19;77.9
23/02/2019 19:10;79.7143;76.415;79.8;7.993;78.9
23/02/2019 19:20;80.0;76.396;80.0;8.05;78.49
23/02/2019 19:30;81.0;76.845;80.0;7.621;78.46
23/02/2019 19:40;81.4444;77.699;81.0;7.007;80.2
23/02/2019 19:50;81.625;78.375;82.8;6.604;82.2
23/02/2019 20:00;81.6;78.584;83.8;5.874;83.9
23/02/2019 20:10;81.6;79.663;85.8;5.246;85.0
23/02/2019 20:20;83.2;80.74;86.7;4.936;86.7
23/02/2019 20:30;84.8;81.686;88.3;4.488;87.8
23/02/2019 20:40;84.5;82.185;89.0;3.735;88.0
23/02/2019 20:50;85.1;83.496;88.3;3.994;89.5
23/02/2019 21:00;86.3;84.122;90.5;3.495;89.6
23/02/2019 21:10;87.0;86.223;90.0;2.967;89.7
23/02/2019 21:20;86.9;85.806;91.1;2.941;90.8
23/02/2019 21:30;87.9;85.8;91.3;2.632;91.3
23/02/2019 21:40;88.4;86.678;91.9;2.345;91.8
23/02/2019 21:50;89.0;87.362;92.0;2.083;92.0
23/02/2019 22:00;89.0;87.593;92.1;2.062;92.5
23/02/2019 22:10;89.9;88.182;92.8;1.889;92.8
23/02/2019 22:20;91.3;88.524;93.1;1.597;92.7
23/02/2019 22:30;91.9;89.275;93.0;1.545;93.5
23/02/2019 22:40;91.6;90.096;93.2;1.063;93.3
23/02/2019 22:50;92.0;89.329;94.0;1.045;93.7
23/02/2019 23:00;93.0;89.724;94.4;1.057;94.0
23/02/2019 23:10;93.0;89.595;94.0;1.044;94.2
23/02/2019 23:20;93.0;90.503;94.5;0.72;94.2
23/02/2019 23:30;93.9;90.347;95.0;0.824;94.3
23/02/2019 23:40;94.0;90.218;95.0;0.709;94.3
23/02/2019 23:50;94.3;90.713;95.1;0.613;94.3
24/02/2019 00:00;94.0;91.509;94.6;1.098;94.8
24/02/2019 00:10;94.5;90.921;94.8;0.638;94.5
24/02/2019 00:20;95.0;91.572;95.0;0.539;94.7
24/02/2019 00:30;95.0;91.41;94.8;0.576;94.6
24/02/2019 00:40;95.0;91.469;95.2;0.215;94.6
24/02/2019 00:50;95.1;91.558;95.4;0.221;94.7
24/02/2019 01:00;95.9;91.538;95.1;-0.191;94.6
24/02/2019 01:10;95.3;90.992;94.9;-0.118;94.7
24/02/2019 01:20;96.0;90.441;94.6;-0.361;94.6
24/02/2019 01:30;96.0;90.228;95.1;-0.414;94.8
24/02/2019 01:40;96.9;91.236;95.0;-0.494;94.9
24/02/2019 01:50;96.4;91.227;94.7778;-0.322;95.0
24/02/2019 02:00;96.0;92.403;95.7;-0.617;94.7
24/02/2019 02:10;96.0;91.691;95.0;-0.856;94.6
24/02/2019 02:20;96.0;91.801;95.2;-1.158;94.4
24/02/2019 02:30;96.0;91.125;95.0;-1.138;94.6
24/02/2019 02:40;96.0;91.818;95.5;-1.302;94.6
24/02/2019 02:50;96.0;92.296;95.3;-1.525;94.5
24/02/2019 03:00;96.0;91.399;95.7;-1.42;94.5
24/02/2019 03:10;96.0;91.78;96.0;-1.166;94.8
24/02/2019 03:20;96.0;91.99;95.5;-0.918;95.0
24/02/2019 03:30;96.8;92.002;96.2;-1.041;95.1
24/02/2019 03:40;97.0;91.385;97.2;-1.224;95.2
24/02/2019 03:50;97.0;91.49;97.0;-1.32;95.3
24/02/2019 04:00;97.0;91.548;96.8;-1.41;95.4
24/02/2019 04:10;97.0;91.613;96.0;-1.486;95.4
24/02/2019 04:20;97.0;91.546;97.0;-1.397;95.5
24/02/2019 04:30;97.0;91.917;96.0;-1.372;95.5
24/02/2019 04:40;97.0;91.194;96.0;-1.6;95.2
24/02/2019 04:50;97.6;92.559;96.3;-1.525;95.3
24/02/2019 05:00;98.0;92.962;96.0;-1.047;95.6
24/02/2019 05:10;98.0;93.092;97.0;-0.785;95.5
24/02/2019 05:20;98.0;92.974;96.7;-1.04;95.2
24/02/2019 05:30;98.0;92.565;96.2;-1.456;95.0
24/02/2019 05:40;98.0;92.269;96.5;-1.634;95.0
24/02/2019 05:50;98.0;92.858;96.0;-1.756;94.9
24/02/2019 06:00;98.0;93.152;96.5;-1.885;95.0
24/02/2019 06:10;98.0;92.338;96.7;-2.015;95.0
24/02/2019 06:20;98.0;92.999;97.0;-1.928;95.0
24/02/2019 06:30;98.0;92.82;97.2;-1.736;95.3
24/02/2019 06:40;98.0;92.844;97.9;-1.041;95.7
24/02/2019 06:50;98.0;94.133;98.1;-0.483;95.7
24/02/2019 07:00;98.0;93.699;98.0;-0.223;95.8
24/02/2019 07:10;98.0;93.162;98.0;0.074;95.7
24/02/2019 07:20;98.0;93.69;97.7;0.152;95.6
24/02/2019 07:30;98.0;93.893;96.8;0.515;95.5
24/02/2019 07:40;98.625;94.079;95.7;1.176;95.3
24/02/2019 07:50;98.625;94.336;94.2;2.172;94.5
24/02/2019 08:00;98.1;94.448;92.4;2.997;93.8
24/02/2019 08:10;98.0;94.193;87.7;3.733;91.5
24/02/2019 08:20;98.0;94.023;85.1;4.147;87.0
24/02/2019 08:30;98.0;94.084;84.1;4.554;87.5
24/02/2019 08:40;98.0;93.648;85.0;4.912;87.2
24/02/2019 08:50;98.0;91.381;84.2;5.639;85.3
24/02/2019 09:00;97.3;89.275;82.1;6.349;83.3
24/02/2019 09:10;95.3;85.591;78.3;6.927;80.5
24/02/2019 09:20;93.1;80.218;77.2;7.474;78.74
24/02/2019 09:30;89.9;75.4422;75.0;8.1;77.0
24/02/2019 09:40;86.4;71.15;72.2;8.86;73.56
24/02/2019 09:50;81.9;66.8778;70.3;9.47;72.96
24/02/2019 10:00;76.5;64.704;68.4;9.78;69.66
24/02/2019 10:10;71.3;63.42;66.8;10.41;67.94
24/02/2019 10:20;69.3;62.7256;64.4;10.76;67.08
24/02/2019 10:30;69.6;61.2222;63.1;11.14;66.62
24/02/2019 10:40;68.1;59.898;60.9;11.87;64.23
24/02/2019 10:50;64.2;58.8778;58.5;12.84;62.73
24/02/2019 11:00;65.0;56.452;57.7;13.12;59.83
24/02/2019 11:10;64.1;54.394;57.5;12.84;60.81
24/02/2019 11:20;59.5;51.412;55.7;13.07;57.39
24/02/2019 11:30;58.5;48.68;54.8;13.28;55.38
24/02/2019 11:40;56.0;49.508;53.1;13.51;55.17
24/02/2019 11:50;55.3;50.747;52.2;13.47;54.78
24/02/2019 12:00;54.0;50.275;52.5;13.81;55.04
24/02/2019 12:10;51.8;48.264;52.0;14.37;52.35
24/02/2019 12:20;52.3;46.913;51.1;14.49;52.3
24/02/2019 12:30;50.6;46.178;50.7;15.37;52.04
24/02/2019 12:40;48.8;47.007;50.7;14.93;51.7
24/02/2019 12:50;48.7;46.386;49.3;15.03;52.03
24/02/2019 13:00;48.1;45.42;48.6;15.23;50.87
24/02/2019 13:10;47.8;42.907;48.7;15.27;50.01
24/02/2019 13:20;47.4;42.826;48.7;15.49;50.5
24/02/2019 13:30;49.0;42.42;49.0;15.64;50.2
24/02/2019 13:40;49.8;43.196;49.1;15.41;51.37
24/02/2019 13:50;48.6;44.219;49.5;15.43;51.98
24/02/2019 14:00;49.8;45.098;49.6;15.62;50.88
24/02/2019 14:10;49.6;44.756;49.6;15.44;51.85
24/02/2019 14:20;49.7;45.694;48.9;15.62;51.32
24/02/2019 14:30;49.4;44.902;48.3;15.67;50.72
24/02/2019 14:40;49.1;44.286;48.5;15.72;50.7
24/02/2019 14:50;48.9;45.074;48.8;15.88;50.16
24/02/2019 15:00;49.2;45.039;48.8;15.75;50.51
24/02/2019 15:10;50.2;44.808;49.4;15.72;50.57
24/02/2019 15:20;50.2;44.682;50.2;15.76;51.24
24/02/2019 15:30;50.3;45.565;51.4;15.48;52.02
24/02/2019 15:40;50.8;46.786;52.0;15.29;52.06
24/02/2019 15:50;51.2;47.486;53.4;15.31;51.64
24/02/2019 16:00;51.9;48.631;54.7;15.1;52.57
24/02/2019 16:10;54.3;50.127;56.5;15.08;53.23
24/02/2019 16:20;55.9;50.376;58.1;14.66;54.49
24/02/2019 16:30;57.0;51.022;59.0;14.25;56.41
24/02/2019 16:40;57.5;52.406;59.6;13.98;57.09
24/02/2019 16:50;58.6;53.336;60.4;13.42;58.89
24/02/2019 17:00;60.4;54.621;62.3;12.7;60.93
24/02/2019 17:10;61.8;56.398;64.4444;12.04;62.92
24/02/2019 17:20;63.5;57.718;66.6667;11.55;64.87
24/02/2019 17:30;65.5;60.296;68.1;10.37;66.62
24/02/2019 17:40;66.7;62.061;70.2;8.66;73.55
24/02/2019 17:50;69.4;67.078;72.9;8.38;75.35
24/02/2019 18:00;70.8;68.1975;75.1;7.447;76.7
24/02/2019 18:10;73.7;70.6887;76.1;7.658;78.48
24/02/2019 18:20;75.3;73.078;78.0;7.209;78.42
24/02/2019 18:30;76.9;72.925;79.0;6.6;79.35
24/02/2019 18:40;77.9;75.3737;79.9;6.336;81.2
24/02/2019 18:50;78.8;75.9237;81.6;6.353;81.1
24/02/2019 19:00;81.1;76.6689;82.5;6.323;81.3
24/02/2019 19:10;82.4;78.0422;83.0;6.077;81.7
24/02/2019 19:20;83.9;79.7938;83.9;5.773;82.8
24/02/2019 19:30;84.8;80.4287;84.9;5.407;83.2
24/02/2019 19:40;85.5;81.899;85.0;5.105;84.6
24/02/2019 19:50;86.8;81.606;85.2;4.981;84.7
24/02/2019 20:00;87.1;82.855;85.9;4.933;84.4
24/02/2019 20:10;87.4;83.425;86.8;4.564;85.5
24/02/2019 20:20;88.2;83.334;87.6;4.321;86.9
24/02/2019 20:30;87.9;83.977;88.2;4.19;87.3
24/02/2019 20:40;87.6;84.687;88.3;3.869;87.0
24/02/2019 20:50;89.6;84.509;89.0;4.013;87.1
24/02/2019 21:00;90.0;76.307;89.2;3.606;87.0
24/02/2019 21:10;90.0;64.807;89.9;3.209;88.2
24/02/2019 21:20;90.0;62.463;91.4;2.616;88.7
24/02/2019 21:30;90.7;68.692;91.9;2.633;89.8
24/02/2019 21:40;91.1;75.1433;92.1;2.368;90.5
24/02/2019 21:50;92.0;77.88;92.1;2.233;91.5
24/02/2019 22:00;92.0;79.667;92.6;1.788;91.6
24/02/2019 22:10;91.2;81.579;92.1;1.923;92.2
24/02/2019 22:20;91.3;82.048;93.5;1.468;92.2
24/02/2019 22:30;92.0;83.34;93.9;1.632;92.7
24/02/2019 22:40;92.0;85.501;93.7;1.232;92.2
24/02/2019 22:50;92.0;87.17;94.7;1.498;92.9
24/02/2019 23:00;92.3;88.04;93.8;2.035;92.6
24/02/2019 23:10;93.5;84.109;93.375;2.453;91.8
24/02/2019 23:20;93.8;81.838;93.375;1.647;91.1
24/02/2019 23:30;93.6;84.208;94.3333;1.76;91.7
24/02/2019 23:40;93.1;85.393;93.0;1.123;91.6
24/02/2019 23:50;93.5;86.085;94.2222;0.841;91.8
25/02/2019 00:00;94.0;86.344;95.3333;0.703;92.2
25/02/2019 00:10;94.0;87.456;95.3;0.379;92.4
25/02/2019 00:20;94.3;88.055;95.0;0.429;92.7
25/02/2019 00:30;94.2;88.646;94.7;-0.208;92.5
25/02/2019 00:40;94.0;88.81;94.6;-0.112;93.1
25/02/2019 00:50;95.0;89.015;95.0;-0.191;93.2
25/02/2019 01:00;95.0;88.944;95.1;-0.338;93.1
25/02/2019 01:10;95.0;89.414;94.6;-0.502;93.3
25/02/2019 01:20;95.0;89.176;94.0;-0.686;93.3
25/02/2019 01:30;95.0;89.26;94.6;-0.723;93.4
25/02/2019 01:40;95.8;89.768;94.1;-0.741;93.2
25/02/2019 01:50;96.0;89.65;93.7;-0.8;93.2
25/02/2019 02:00;96.0;90.964;94.0;-0.907;92.9
25/02/2019 02:10;96.0;89.87;94.0;-1.059;92.8
25/02/2019 02:20;96.0;90.262;94.0;-1.062;92.8
25/02/2019 02:30;96.0;90.356;94.3;-1.076;92.7
25/02/2019 02:40;96.0;89.635;94.4;-1.225;92.6
25/02/2019 02:50;96.0;90.579;94.5;-1.174;92.7
25/02/2019 03:00;96.6;90.09;95.0;-1.244;92.7
25/02/2019 03:10;97.0;90.451;94.9;-1.239;92.7
25/02/2019 03:20;97.0;90.798;95.5;-1.278;92.5
25/02/2019 03:30;97.0;90.873;95.0;-1.32;92.5
25/02/2019 03:40;97.0;90.825;94.8;-1.623;92.5
25/02/2019 03:50;97.0;90.684;95.5;-1.759;92.6
25/02/2019 04:00;97.0;90.799;95.0;-2.137;92.5
25/02/2019 04:10;97.0;90.906;95.8;-2.123;92.8
25/02/2019 04:20;97.0;91.11;95.4;-2.156;93.0
25/02/2019 04:30;97.0;90.963;95.0;-2.075;93.1
25/02/2019 04:40;97.0;90.808;95.0;-2.059;93.1
25/02/2019 04:50;97.0;90.697;95.0;-2.112;93.1
25/02/2019 05:00;97.0;90.619;94.9;-2.13;93.1
25/02/2019 05:10;97.0;90.778;95.0;-2.21;92.9
25/02/2019 05:20;97.3;90.863;95.3;-2.344;92.9
25/02/2019 05:30;98.0;91.268;95.0;-2.36;92.9
25/02/2019 05:40;98.0;91.596;96.0;-2.475;92.7
25/02/2019 05:50;98.0;91.084;95.8571;-2.734;92.6
25/02/2019 06:00;98.0;90.959;95.0;-2.921;92.7
25/02/2019 06:10;98.0;90.856;95.0;-3.096;92.6
25/02/2019 06:20;98.0;91.232;95.0;-3.062;92.8
25/02/2019 06:30;98.0;90.595;95.0;-2.994;92.5
25/02/2019 06:40;98.0;91.736;94.2857;-2.825;92.5
25/02/2019 06:50;98.0;91.639;94.4;-2.873;92.1
25/02/2019 07:00;98.0;91.269;95.2;-2.232;92.0
25/02/2019 07:10;98.0;90.691;95.9;-1.749;91.0
25/02/2019 07:20;98.0;91.478;94.0;-0.993;89.3
25/02/2019 07:30;98.0;92.096;92.6;-0.317;86.7
25/02/2019 07:40;98.3;92.484;90.4;0.543;84.9
25/02/2019 07:50;98.0;93.677;89.3;1.794;80.7
25/02/2019 08:00;98.0;94.172;87.4;2.668;80.7
25/02/2019 08:10;98.0;94.205;84.4;3.9;79.14
25/02/2019 08:20;98.0;93.87;80.1;4.297;76.66
25/02/2019 08:30;97.5;93.147;77.9;5.924;73.32
25/02/2019 08:40;94.3;90.745;74.1;6.306;74.35
25/02/2019 08:50;92.2;88.643;74.6;6.929;73.37
25/02/2019 09:00;88.4;82.17;73.0;7.973;70.22
25/02/2019 09:10;84.0;75.541;69.2222;8.33;65.91
25/02/2019 09:20;78.9;69.824;68.4;8.15;66.03
25/02/2019 09:30;75.7;65.514;65.7;8.98;65.24
25/02/2019 09:40;71.0;61.577;65.4;9.02;63.97
25/02/2019 09:50;69.6;59.954;63.7;9.66;62.16
25/02/2019 10:00;67.6;57.55;61.5;10.91;60.41
25/02/2019 10:10;64.7;53.533;59.4;11.2;56.91
25/02/2019 10:20;62.6;51.259;58.2;11.41;56.87
25/02/2019 10:30;59.8;50.313;56.6;12.01;55.78
25/02/2019 10:40;57.0;49.432;53.4;12.83;52.78
25/02/2019 10:50;54.3;46.193;51.1;13.62;45.72
25/02/2019 11:00;49.2;41.84;48.6;13.75;39.89
25/02/2019 11:10;45.3;37.1378;43.4286;14.13;40.01
25/02/2019 11:20;40.9;37.109;38.7778;14.65;37.4
25/02/2019 11:30;40.5;36.976;34.6667;15.29;37.12
25/02/2019 11:40;40.0;36.0989;36.7143;15.31;37.3
